Fe,Co,Ni,Al,Si,Cr,Nb,Mo,Ti,Cu,Mn,Zr,V,C,T,"phase (SS=0, SS+IM=1)"
25,25,20,0,0,25,0,0,5,0,0,0,0,0,740,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,770,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,800,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,830,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,860,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,890,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,920,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,950,1
25,25,20,0,0,25,0,0,5,0,0,0,0,0,980,0
25,25,20,0,0,25,0,0,5,0,0,0,0,0,1010,0
25,25,20,0,0,25,0,0,5,0,0,0,0,0,1040,0
25,25,20,0,0,25,0,0,5,0,0,0,0,0,1070,0
25,25,20,0,0,25,0,0,5,0,0,0,0,0,1100,0
25,25,20,0,0,25,0,0,5,0,0,0,0,0,1130,0
25,25,20,0,0,25,0,0,5,0,0,0,0,0,1160,0
25,25,20,0,0,25,0,0,5,0,0,0,0,0,1190,0
24,22,22,0,0,22,0,0,10,0,0,0,0,0,20,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,80,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,140,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,200,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,260,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,320,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,380,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,440,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,500,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,560,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,620,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,680,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,740,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,800,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,860,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,920,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,980,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,1040,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,1100,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,1160,1
24,22,22,0,0,22,0,0,10,0,0,0,0,0,1220,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,20,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,80,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,140,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,200,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,260,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,320,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,380,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,440,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,500,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,560,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,620,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,680,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,740,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,800,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,860,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,920,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,980,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,1040,1
20,20,20,0,0,20,0,0,20,0,0,0,0,0,1100,1
25,0,25,0,0,25,0,0,0,25,0,0,0,0,20,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,70,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,120,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,170,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,220,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,270,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,320,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,370,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,420,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,470,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,520,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,570,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,620,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,670,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,720,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,770,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,820,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,870,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,920,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,970,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,1020,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,1070,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,1120,0
25,0,25,0,0,25,0,0,0,25,0,0,0,0,1170,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,20,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,70,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,120,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,170,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,220,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,270,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,320,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,370,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,420,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,470,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,520,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,570,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,620,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,670,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,720,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,770,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,820,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,870,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,920,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,970,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,1020,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,1070,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,1120,0
30,0,30,0,0,30,0,0,0,10,0,0,0,0,1170,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,20,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,70,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,120,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,170,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,220,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,270,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,320,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,370,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,420,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,470,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,520,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,570,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,620,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,670,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,720,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,770,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,820,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,870,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,920,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,970,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,1020,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,1070,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,1120,0
31,0,32,0,0,32,0,0,0,5,0,0,0,0,1170,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,20,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,70,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,120,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,170,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,220,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,270,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,320,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,370,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,420,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,470,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,520,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,570,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,620,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,670,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,720,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,770,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,820,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,870,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,920,0
24,0,23,0,0,0,0,0,0,23,30,0,0,0,970,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,20,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,80,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,140,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,200,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,260,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,320,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,380,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,440,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,500,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,560,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,620,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,680,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,740,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,800,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,860,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,920,0
26,0,27,0,0,0,0,0,0,27,20,0,0,0,980,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,20,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,90,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,160,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,230,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,300,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,370,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,440,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,510,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,580,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,650,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,720,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,790,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,860,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,930,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,1000,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,1070,0
30,0,30,0,0,0,0,0,0,30,10,0,0,0,1120,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,20,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,70,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,120,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,170,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,220,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,270,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,320,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,370,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,420,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,470,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,520,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,570,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,620,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,670,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,720,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,770,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,820,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,870,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,920,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,970,0
18,20,20,20,0,20,0,2,0,0,0,0,0,0,1020,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,20,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,80,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,140,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,200,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,260,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,320,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,380,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,440,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,500,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,560,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,620,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,680,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,740,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,800,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,860,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,920,1
30,20,20,0,0,20,0,10,0,0,0,0,0,0,980,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1040,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1100,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1160,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1220,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1280,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1340,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1400,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1460,0
30,20,20,0,0,20,0,10,0,0,0,0,0,0,1520,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,20,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,70,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,120,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,170,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,220,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,270,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,320,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,370,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,420,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,470,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,520,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,570,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,620,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,670,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,720,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,770,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,820,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,870,1
75,20,0,0,0,0,0,5,0,0,0,0,0,0,920,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,970,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1020,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1070,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1120,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1170,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1220,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1270,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1320,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1370,0
75,20,0,0,0,0,0,5,0,0,0,0,0,0,1420,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,20,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,73,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,126,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,179,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,232,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,285,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,338,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,391,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,444,1
30,20,0,0,0,0,0,10,0,20,20,0,0,0,497,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,550,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,603,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,656,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,709,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,762,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,815,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,868,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,921,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,974,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,1027,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,1080,0
30,20,0,0,0,0,0,10,0,20,20,0,0,0,1133,0
35,0,0,0,5,0,0,30,0,0,0,0,0,0,0,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,48,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,96,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,144,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,192,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,240,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,288,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,336,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,384,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,432,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,480,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,528,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,576,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,624,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,672,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,720,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,768,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,816,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,864,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,912,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,960,1
35,0,0,0,5,0,0,30,0,0,0,0,0,0,1008,0
35,0,0,0,5,0,0,30,0,0,0,0,0,0,1056,0
35,0,0,0,5,0,0,30,0,0,0,0,0,0,1104,0
35,0,0,0,5,0,0,30,0,0,0,0,0,0,1152,0
35,0,0,0,5,0,0,30,0,0,0,0,0,0,1200,0
25,20,0,0,15,25,0,15,0,0,0,0,0,0,0,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,46,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,92,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,138,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,184,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,230,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,276,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,322,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,368,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,414,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,460,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,506,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,552,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,598,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,644,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,690,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,736,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,782,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,828,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,874,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,920,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,966,1
25,20,0,0,15,25,0,15,0,0,0,0,0,0,1012,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,10,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,32,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,54,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,76,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,98,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,120,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,142,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,164,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,186,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,208,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,230,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,252,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,274,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,296,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,318,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,340,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,362,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,384,1
19,17,0,0,30,0,17,0,0,0,17,0,0,0,406,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,25,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,83,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,141,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,199,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,257,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,315,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,373,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,431,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,489,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,547,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,605,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,663,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,721,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,779,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,837,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,895,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,953,1
19.6,19.6,19.6,19.6,0,19.6,0,0,0,0,0,0,0,2,1011,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,10,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,62,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,114,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,166,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,218,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,270,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,322,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,374,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,426,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,478,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,530,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,582,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,634,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,686,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,738,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,790,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,842,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,894,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,946,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,998,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,1050,1
35,30,30,0,0,0,0,0,0,0,0,0,0,5,1102,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,13,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,65,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,117,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,169,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,221,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,273,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,325,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,377,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,429,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,481,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,533,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,585,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,637,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,689,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,741,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,793,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,845,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,897,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,949,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,1001,1
30,30,0,0,0,0,0,0,0,30,0,0,0,10,1053,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,17,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,68,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,119,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,170,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,221,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,272,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,323,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,374,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,425,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,476,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,527,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,578,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,629,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,680,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,731,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,782,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,833,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,884,1
