C,Mn,Cu,Si,Ni,Cr,Mo,V,W,Co,P,S,AT,T,t
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,744,1491.16
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,754,1506.93
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,764,1555.45
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,774,1645.79
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,784,1793.81
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,794,2027.97
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,804,2402.21
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,814,3028.43
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,824,4170.6
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,834,6585.27
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,844,13265.1
0.7,0.2,0,0.4,0,4,0,1.2,18.38,4,0,0,1290,854,47283
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,489,99502.4
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,499,77119.3
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,509,60369.2
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,519,47720.7
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,529,38085.8
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,539,30684.8
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,549,24953.9
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,559,20481.8
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,569,16966.4
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,579,14183.7
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,589,11966.7
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,599,10189.7
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,609,8757.64
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,619,7598.24
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,629,6656.08
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,639,5888.58
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,649,5262.95
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,659,4753.9
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,669,4342.03
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,679,4012.67
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,689,3755.04
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,699,3561.76
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,709,3428.62
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,719,3354.78
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,729,3343.26
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,739,3402.35
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,749,3548.17
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,759,3809.85
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,769,4240.25
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,779,4939.76
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,789,6115.41
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,799,8250.82
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,809,12712
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,819,24784.9
0.7,0.2,0,0.4,0,4,0,1.2,18.38,8,0,0,1290,829,83579.6
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,469,88186.2
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,479,66695
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,489,50956
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,499,39317.8
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,509,30631.5
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,519,24089.8
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,529,19120.4
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,539,15313.8
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,549,12374.3
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,559,10086.7
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,569,8293.23
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,579,6877.02
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,589,5751.11
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,599,4850.21
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,609,4124.96
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,619,3537.83
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,629,3060.08
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,639,2669.59
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,649,2349.22
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,659,2085.66
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,669,1868.53
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,679,1689.71
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,689,1542.89
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,699,1423.17
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,709,1326.8
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,719,1251.03
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,729,1193.99
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,739,1154.6
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,749,1132.68
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,759,1129.06
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,769,1145.83
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,779,1187.01
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,789,1259.51
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,799,1375.22
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,809,1555.16
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,819,1838.54
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,829,2305
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,839,3136.98
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,849,4833.91
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,859,9215.8
0.75,0.2,0,0.35,0,4,0.1,1,15,0,0,0,1300,869,27798.2
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,479,79174.5
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,489,60485.1
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,499,46666
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,509,36352.5
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,519,28586
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,529,22686.4
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,539,18167.6
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,549,14678.3
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,559,11963.1
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,569,9834.41
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,579,8153.64
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,589,6817.48
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,599,5748.4
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,609,4887.8
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,619,4191.11
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,629,3624.23
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,639,3160.86
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,649,2780.69
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,659,2467.89
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,669,2210.15
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,679,1997.82
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,689,1823.4
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,699,1681.04
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,709,1566.31
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,719,1475.9
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,729,1407.55
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,739,1359.95
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,749,1332.81
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,759,1326.99
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,769,1344.84
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,779,1390.85
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,789,1472.79
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,799,1603.99
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,809,1807.92
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,819,2128.08
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,829,2651.94
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,839,3577.2
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,849,5433.87
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,859,10086.2
0.75,0.2,0,0.35,0,4,0.2,1,15,0,0,0,1300,869,28455.9
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,479,91447.6
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,489,69854.2
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,499,53888.9
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,509,41974.5
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,519,33002.8
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,529,26188.4
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,539,20969.2
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,549,16939.3
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,559,13803.7
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,569,11345.6
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,579,9404.84
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,589,7862.1
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,599,6627.79
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,609,5634.24
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,619,4829.95
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,629,4175.52
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,639,3640.59
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,649,3201.67
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,659,2840.51
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,669,2542.84
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,679,2297.55
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,689,2095.94
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,699,1931.26
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,709,1798.35
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,719,1693.37
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,729,1613.68
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,739,1557.7
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,749,1525.02
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,759,1516.5
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,769,1534.68
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,779,1584.42
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,789,1674.2
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,799,1818.51
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,809,2042.78
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,819,2393.77
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,829,2964.68
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,839,3963.13
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,849,5934.26
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,859,10729.3
0.75,0.2,0,0.35,0,4,0.3,1,15,0,0,0,1300,869,28423.7
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,483,86375.6
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,493,65963.2
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,503,50858.8
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,513,39579.8
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,523,31083.1
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,533,24627.7
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,543,19682.8
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,553,15865
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,563,12894.8
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,573,10567
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,583,8729.77
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,593,7269.81
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,603,6102.12
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,613,5162.41
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,623,4401.75
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,633,3782.65
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,643,3276.23
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,653,2860.1
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,663,2516.82
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,673,2232.72
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,683,1997.1
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,693,1801.5
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,703,1639.27
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,713,1505.16
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,723,1395.09
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,733,1305.92
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,743,1235.32
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,753,1181.69
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,763,1144.12
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,773,1122.42
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,783,1117.23
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,793,1130.27
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,803,1164.73
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,813,1226.04
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,823,1323.34
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,833,1472.22
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,843,1700.49
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,853,2061.35
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,863,2666.83
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,873,3787.88
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,883,6231.53
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,893,13411.1
0.75,0.2,0,0.35,0,6,0.2,1,15,0,0,0,1300,903,56322.6
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,478,89390.4
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,488,68068.1
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,498,52342.5
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,508,40635.9
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,518,31842.7
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,528,25180.2
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,538,20089.7
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,548,16168.9
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,558,13125.4
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,568,10745.1
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,578,8870.15
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,588,7382.99
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,598,6195.66
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,608,5241.78
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,618,4470.93
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,628,3844.61
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,638,3333.17
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,648,2913.72
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,658,2568.45
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,668,2283.47
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,678,2047.88
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,688,1853.16
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,698,1692.61
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,708,1561.03
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,718,1454.4
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,728,1369.74
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,738,1304.95
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,748,1258.76
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,758,1230.77
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,768,1221.54
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,778,1232.84
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,788,1268.17
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,798,1333.55
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,808,1439.29
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,818,1603.17
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,828,1857.38
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,838,2264.48
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,848,2959.25
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,858,4278.44
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,868,7278.51
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,878,16887.1
0.75,0.2,0,0.35,0,4,0.2,1,18,0,0,0,1300,888,92591.4
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,557,82790.1
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,567,68181.2
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,577,56625.1
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,587,47421
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,597,40042.3
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,607,34090.5
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,617,29261.9
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,627,25323.6
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,637,22096.2
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,647,19440.2
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,657,17247.1
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,667,15431.8
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,677,13927.6
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,687,12682.1
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,697,11653.9
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,707,10810.9
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,717,10128.3
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,727,9587.62
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,737,9175.68
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,747,8884.47
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,757,8711.05
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,767,8658.05
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,777,8734.81
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,787,8959.49
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,797,9362.84
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,807,9994.8
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,817,10936.4
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,827,12322.5
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,837,14386.5
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,847,17558.9
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,857,22698.9
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,867,31724.9
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,877,49641.8
0.8,0.25,0,0.25,0,4,8,1.65,5.5,0,0,0,1245,887,92979.4
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,543,91744.8
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,553,74980
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,563,61825.2
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,573,51428.2
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,583,43154
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,593,36526.3
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,603,31185.2
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,613,26856.6
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,623,23331.1
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,633,20447.1
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,643,18079.7
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,653,16131.7
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,663,14527.5
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,673,13208
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,683,12127
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,693,11249.3
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,703,10547.6
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,713,10002.6
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,723,9600.87
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,733,9335.6
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,743,9206.34
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,753,9220.19
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,763,9393.87
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,773,9757.61
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,783,10362.1
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,793,11291.5
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,803,12687.6
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,813,14800.5
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,823,18099.4
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,833,23544.1
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,843,33349.8
0.8,0.25,0,0.25,0,4,4,1.65,5.5,0,0,0,1245,853,53593.8
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,553,82883.1
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,563,68203.7
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,573,56610.8
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,583,47391.7
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,593,40012
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,603,34067.9
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,613,29252.6
0.8,0.25,0,0.25,0,4,6,1.65,5.5,0,0,0,1245,623,25331.1
