C,Mn,Cu,Si,Ni,Cr,Mo,V,W,Co,P,S,AT,T,t
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,657.46,4912.76
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,660.31,4230.91
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,663.92,3681.88
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,667.52,3181.91
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,671.13,2769
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,674.17,2418.06
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,676.64,2163.6
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,680.82,1915.83
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,684.04,1702.34
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,688.6,1533.82
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,692.78,1377.18
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,696.77,1236.54
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,700.37,1118.01
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,704.93,1024.98
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,622.52,93714.01
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,623.47,79920.81
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,624.8,68157.74
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,625.94,57106.8
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,627.46,50455.51
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,628.79,43334.82
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,629.55,36696.05
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,630.69,31405.89
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,633.15,26878.38
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,635.05,22440.84
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,637.14,19342.12
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,638.66,16671.28
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,640.94,14420.18
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,642.84,12341.34
0.8,0.23,0,0.27,0,4.07,6.09,1.65,5.7,0,0,0,1245,644.55,10788.81
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,681.87,972.32
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,686.01,882.5
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,690.44,798.76
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,694.88,720.97
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,699.61,648.95
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,704.04,590.64
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,708.77,536.07
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,714.68,483.86
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,722.96,444.06
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,730.05,423.64
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,740.39,416.65
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,634.58,9684.42
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,634.58,8573.41
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,636.95,7738.42
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,638.13,6888.71
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,641.38,6064.75
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,642.86,5339.34
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,643.74,4687.69
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,645.52,4149.91
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,648.77,3663.67
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,650.54,3352.97
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,652.32,3001.37
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,654.68,2657.05
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,657.34,2385.03
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,660.3,2129.03
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,662.66,1916.37
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,665.02,1729.73
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,666.8,1574.29
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,670.34,1382.15
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,674.48,1257.95
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,677.44,1141.74
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,680.39,1074.26
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,612.71,96279.39
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,614.19,84763.31
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,615.37,75455.93
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,616.55,66799.53
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,617.73,58809.56
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,617.73,51632.1
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,618.92,45205.25
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,620.69,39359.77
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,621.87,34556.07
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,623.35,30422.79
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,623.94,26488.82
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,624.24,22872.74
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,624.83,19859.99
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,626.01,17581.63
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,628.37,15738.02
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,630.15,14009.91
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,632.22,12437.07
0.8,0.3,0,0.23,0.3,4.34,0.78,1.52,17.89,4.52,0.02,0.01,1250,632.51,10798.89
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,675.52,9023.83
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,683.42,7626.86
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,690.52,6026.74
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,700,4925.25
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,709.87,4025.07
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,718.94,3202.08
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,730.39,2616.84
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,643.14,34723.84
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,647.6,27025.64
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,653.69,21173.31
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,658.96,17144.47
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,665.05,14347.69
0.8,0.23,0,0.2,0,4.07,4.4,0.99,0,0,0,0,1100,671.54,11694.51
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,670.48,941.08
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,678.21,782.13
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,685.19,658.09
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,694.02,550.32
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,703.95,468.79
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,712.78,419.54
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,726.39,387.22
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,740.36,373.15
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,615.68,9475.6
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,619.73,7558.85
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,623.77,6066.77
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,627.08,4929.07
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,631.13,3932
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,635.91,3175.18
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,640.69,2532.9
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,648.05,2108.8
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,652.83,1692.53
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,658.71,1375.13
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,664.6,1117.25
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,600.23,28680.85
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,604.28,23352.61
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,606.85,18778.87
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,608.33,15100.93
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,612.37,12067.93
0.8,0,0,0,0,2.3,0,0.34,8.78,0,0,0,1120,616.05,10457.4
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,718.09,1306.67
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,725.17,1380.57
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,731.67,1473.77
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,737.22,1606.06
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,742.57,1744.21
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,747.73,1947.08
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,752.9,2166.08
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,757.68,2418.01
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,762.27,2746.05
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,767.05,3065.44
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,770.3,3481.32
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,773.94,3940.04
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,777.57,4368.16
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,780.82,4960.77
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,783.69,5575.96
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,787.13,6332.42
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,790.39,7216.28
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,792.87,8111.18
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,795.36,9211.59
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,798.42,10563.93
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,800.91,11908.04
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,803.2,13520.97
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,805.11,15296.75
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,808.17,17243.05
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,810.28,20228.67
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,813.34,23731.26
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,815.82,27739.46
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,817.74,31841.54
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,819.65,36816.5
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,822.14,42414.54
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,823.67,49219.76
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,825.96,56498.33
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,827.87,65325.71
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,829.79,76082.55
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,832.08,89906.45
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,732.28,786.15
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,738.08,827.6
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,743.69,889.31
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,748.75,982.18
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,753.24,1033.95
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,757.92,1145.84
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,762.97,1244.01
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,766.71,1392.86
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,771.2,1559.53
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,774.76,1728.29
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,778.32,1935.09
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,780.94,2144.49
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,783.56,2384.7
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,786.36,2660.92
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,788.98,3020.41
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,791.6,3393.43
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,794.6,3851.89
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,797.59,4493.74
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,800.4,5224.62
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,801.52,6221.76
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,802.65,7184.31
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,803.96,8239.15
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,804.33,9612.06
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,805.08,10399.85
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,805.64,11886.03
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,806.76,13353.94
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,807.32,15367.17
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,808.26,17866.55
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,808.64,20280.35
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,809.57,23578.83
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,809.57,26764.37
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,809.76,31117.44
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,810.13,36552.15
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,729.97,1623.08
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,737.77,1617.7
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,745.95,1655.77
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,752.42,1740.39
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,759.45,1853.81
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,764.4,2014.4
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,769.53,2277.93
0.81,0.24,0,0.26,0,4.1,4.69,1.64,5.95,0,0,0,1200,772.2,2483.49
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,757.36,1322.88
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,764.39,1396.84
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,770.66,1510.46
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,775.98,1644.47
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,780.54,1802.58
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,784.54,2002.95
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,787.58,2210.51
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,791,2472.98
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,794.42,2747.87
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,797.27,3158.92
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,800.5,3522.01
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,802.97,3953.63
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,804.49,4408.07
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,806.96,5016.04
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,810,5786.01
0.81,0.41,0,0.31,0,4.11,4.27,1.51,5.46,5.22,0,0,1200,811.52,6363.93
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,759.97,1450.09
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,771.31,1656.61
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,780.55,2001.66
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,787.69,2452.73
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,792.31,3201.08
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,798.19,4266.54
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,803.65,5490.82
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,807.01,7216.54
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,809.11,9158.06
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,810.64,11597.92
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,813.12,14326.81
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,814.78,17933.07
0.81,0,0,0,0,4.11,4.27,1.51,5.46,0,0,0,1200,814.78,22447.07
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,630.11,9599.61
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,632.6,8511.18
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,635.66,7443.08
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,638.53,6553.94
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,641.78,5790.89
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,644.84,5099.11
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,647.51,4489.98
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,650.77,3926.52
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,654.02,3505.34
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,657.08,3076
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,660.71,2662.38
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,664.73,2368.64
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,668.94,2100.08
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,672.95,1894.25
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,678.31,1726.31
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,683.66,1584.12
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,689.21,1423.96
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,695.52,1338.5
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,703.55,1293.26
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,711.01,1288.82
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,598.93,93229.41
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,600.46,83006.89
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,602.38,71790.28
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,604.48,60751.9
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,605.82,53894.55
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,607.35,47465.43
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,609.07,40606.94
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,611.18,33991.15
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,613.28,29291.47
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,615,25517.91
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,616.91,21751.62
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,619.4,18407.12
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,621.89,15862.12
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,624.75,13570.13
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,626.28,11908.04
0.81,0.33,0,0.15,0.12,3.77,0.44,1.07,18.25,0,0,0,1230,628.2,10679.58
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,704.58,975.47
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,709.63,907.78
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,714.87,853.5
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,720.11,794.27
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,725.73,780.79
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,632.71,9645.04
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,635.52,8643.83
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,638.89,7511.41
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,642.82,6460.63
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,646.37,5575.91
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,649.56,4878.72
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,653.11,4153.33
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,657.42,3696.79
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,660.41,3279.17
0.81,0.17,0,0.23,0,4.23,0,1.08,17.6,0.05,0,0,1275,663.78,2948.86
