C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT ,t,T
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,1888.65,469
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,2265.61,471
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,2645.61,472
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,3031.76,472
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,3408.74,473
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,3783.65,474
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,5689.02,475
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,7563.46,477
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,11343.2,478
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,15102.3,479
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,18840.5,480
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,22620.3,480
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,26400,480
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,30096.7,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,33866,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,37635.4,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,46928.8,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,56326.2,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,0.1,0,0,0,0,0,0,0,0,843,74912.8,483
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,54.81,376
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,88.38,414
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,124.6,428
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,161.78,436
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,199.62,441
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,237.53,445
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,275.66,448
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,314.21,450
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,352.53,452
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,545.04,458
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,736.41,462
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,1119.85,466
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,1503.66,468
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,1883.6,470
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,2265.61,471
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,2645.61,472
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,3023.59,473
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,3408.74,473
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,3783.65,474
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,5673.56,476
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,7563.46,477
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,11343.2,478
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,15102.3,479
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,18840.5,480
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,22620.3,480
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,26327.3,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,30096.7,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,33866,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,37531.4,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,46928.8,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,56326.2,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,1,0,0,0,0,0,0,0,0,843,74912.8,483
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,54.69,377
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,88.17,415
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,124.3,429
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,161.38,437
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,199.12,442
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,237.53,445
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,275.66,448
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,313.42,451
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,352.53,452
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,543.63,459
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,736.41,462
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,1119.85,466
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,1503.66,468
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,1883.6,470
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,2265.61,471
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,2645.61,472
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,3023.59,473
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,3399.52,474
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,3783.65,474
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,5673.56,476
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,7563.46,477
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,11312.2,479
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,15102.3,479
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,18840.5,480
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,22558,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,26327.3,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,30096.7,481
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,33772.5,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,37531.4,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,46928.8,482
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,56170.1,483
0.75,0.22,0.7,1.35,0.75,0.3,0.15,2,0,0,0,0,0,0,0,0,843,74912.8,483
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,59.15,339
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,91.47,399
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,128.2,416
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,166.15,425
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,204.58,431
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,242.91,436
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,281.95,439
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,321.41,441
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,360.64,443
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,556.37,450
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,751.87,454
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,1143.61,458
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,1531.73,461
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,1924,462
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,2308.24,464
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,2695.53,465
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,3080.8,466
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,3473.22,466
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,3855.43,467
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,5781.77,469
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,7708.12,470
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,11529.7,472
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,15351.2,473
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,19203.9,473
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,22994.2,474
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,26836.4,474
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,30595.5,475
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,34427.3,475
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,38259.2,475
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,47708.8,476
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,57262.3,476
0.75,0.22,0.7,1.35,0.75,0.3,0.15,5,0,0,0,0,0,0,0,0,843,76369.5,476
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,101.15,352
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,137.51,385
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,176.49,399
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,216.5,407
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,256.63,413
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,297.3,417
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,337.4,421
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,378.67,423
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,581.85,432
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,786.66,436
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,1191.14,442
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,1595.89,445
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,1999.75,447
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,2405.69,448
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,2809.63,449
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,3211.54,450
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,3611.42,451
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,4009.23,452
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,6013.66,454
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,7997.43,456
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,11964.8,458
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,15932.1,459
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,19930.5,459
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,23866.6,460
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,27854.6,460
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,31759.5,461
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,35737.1,461
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,39714.7,461
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,49528.7,462
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,59446.7,462
0.75,0.22,0.7,1.35,0.75,0.3,0.15,10,0,0,0,0,0,0,0,0,843,79074.7,463
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,876.32,224
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,1024.4,313
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,1494.12,340
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,1972.81,351
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,2449.19,358
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,2929.45,362
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,3401.5,366
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,3881.64,368
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,4357.65,370
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,4829.54,372
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,7188.57,378
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,9547.32,381
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,14233.4,385
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,18919.4,387
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,23563.6,389
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,28228.6,390
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,32872.8,391
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,37579.3,391
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,42192.2,392
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,46784.3,393
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,58368.5,394
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,69900.6,395
0.75,0.22,0.7,4,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,93016.8,396
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,12275.1,249
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,17434.4,282
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,22819.4,293
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,28183,300
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,33587.7,304
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,38981.9,307
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,44313.6,310
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,49676.4,312
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,55101.5,313
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,68508.2,316
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0,0,0,0,0,0,843,81758.8,319
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,8935.47,265
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,11510.5,286
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,16812.9,302
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,22114.1,310
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,27404.4,315
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,32715.3,318
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,37963.7,321
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,43232.8,323
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,48553.8,324
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,53853.9,325
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,66948.3,328
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,0.1,0,0,0,0,0,843,80042.4,330
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,505.8,282
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,717.76,336
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,950.95,351
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,1419.86,365
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,1888.6,372
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,2358.29,376
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,2825.92,379
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,3287.41,382
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,3750.89,384
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,4219.46,385
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,4685.98,386
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,6987.6,391
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,9299.33,393
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,13891.6,396
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,18463,398
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,23044.6,399
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,27605.5,400
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,32145.5,401
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,36664.7,402
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,41256.7,402
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,45744.7,403
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,57068.5,404
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,68496.4,404
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,1,0,0,0,0,0,843,91144,405
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,58.56,344
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,92.5,394
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,130.3,409
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,168.93,418
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,208.56,423
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,248.28,427
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,288.23,430
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,328.61,432
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,368.76,434
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,569.11,441
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,771.2,444
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,1173.31,448
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,1571.83,451
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,1974.5,452
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,2369.14,454
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,2766.84,455
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,3170.69,455
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,3565.35,456
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,3957.96,457
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,5936.37,459
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,7914.77,460
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,11871.6,461
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,15807.6,462
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,19722.9,463
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,23679.6,463
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,27563.7,464
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,31510.1,464
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,35456.4,464
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,39402.8,464
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,49138.7,465
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,58978.6,465
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,2,0,0,0,0,0,843,78450.4,466
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,18.91,380
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,31.81,429
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,46.59,446
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,78.9,460
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,112.89,467
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,147.47,472
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,182.74,475
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,218.44,477
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,254.03,479
